post,visa_class,issuances,year,month,source_file,date,country
Podgorica,J1,5,2023,1,2023_01_post.xlsx,2023-01-01,
Port Louis,F1,7,2023,1,2023_01_post.xlsx,2023-01-01,
Port Louis,J1,12,2023,1,2023_01_post.xlsx,2023-01-01,
Port Louis,M1,1,2023,1,2023_01_post.xlsx,2023-01-01,
Port Moresby,F1,6,2023,1,2023_01_post.xlsx,2023-01-01,
Port Moresby,J1,1,2023,1,2023_01_post.xlsx,2023-01-01,
Port of Spain,F1,24,2023,1,2023_01_post.xlsx,2023-01-01,
Port of Spain,J1,5,2023,1,2023_01_post.xlsx,2023-01-01,
Port of Spain,M1,2,2023,1,2023_01_post.xlsx,2023-01-01,
Port-au-Prince,F1,26,2023,1,2023_01_post.xlsx,2023-01-01,
Port-au-Prince,J1,12,2023,1,2023_01_post.xlsx,2023-01-01,
Porto Alegre,F1,46,2023,1,2023_01_post.xlsx,2023-01-01,Brazil
Porto Alegre,J1,110,2023,1,2023_01_post.xlsx,2023-01-01,Brazil
Porto Alegre,M1,2,2023,1,2023_01_post.xlsx,2023-01-01,Brazil
Prague,F1,24,2023,1,2023_01_post.xlsx,2023-01-01,Czech Republic
Prague,J1,53,2023,1,2023_01_post.xlsx,2023-01-01,Czech Republic
Praia,F1,5,2023,1,2023_01_post.xlsx,2023-01-01,
Praia,M1,1,2023,1,2023_01_post.xlsx,2023-01-01,
Pristina,F1,8,2023,1,2023_01_post.xlsx,2023-01-01,
Pristina,J1,3,2023,1,2023_01_post.xlsx,2023-01-01,
Quebec,F1,2,2023,1,2023_01_post.xlsx,2023-01-01,
Quebec,J1,4,2023,1,2023_01_post.xlsx,2023-01-01,
Quito,F1,38,2023,1,2023_01_post.xlsx,2023-01-01,Ecuador
Quito,J1,273,2023,1,2023_01_post.xlsx,2023-01-01,Ecuador
Quito,M1,1,2023,1,2023_01_post.xlsx,2023-01-01,Ecuador
Rangoon,F1,128,2023,1,2023_01_post.xlsx,2023-01-01,
Rangoon,J1,1,2023,1,2023_01_post.xlsx,2023-01-01,
Recife,F1,6,2023,1,2023_01_post.xlsx,2023-01-01,
Recife,J1,53,2023,1,2023_01_post.xlsx,2023-01-01,
Recife,M1,2,2023,1,2023_01_post.xlsx,2023-01-01,
Reykjavik,F1,6,2023,1,2023_01_post.xlsx,2023-01-01,
Reykjavik,J1,1,2023,1,2023_01_post.xlsx,2023-01-01,
Riga,F1,6,2023,1,2023_01_post.xlsx,2023-01-01,
Riga,J1,19,2023,1,2023_01_post.xlsx,2023-01-01,
Rio de Janeiro,F1,74,2023,1,2023_01_post.xlsx,2023-01-01,Brazil
Rio de Janeiro,J1,127,2023,1,2023_01_post.xlsx,2023-01-01,Brazil
Rio de Janeiro,M1,1,2023,1,2023_01_post.xlsx,2023-01-01,Brazil
Riyadh,F1,192,2023,1,2023_01_post.xlsx,2023-01-01,Saudi Arabia
Riyadh,J1,24,2023,1,2023_01_post.xlsx,2023-01-01,Saudi Arabia
Riyadh,M1,21,2023,1,2023_01_post.xlsx,2023-01-01,Saudi Arabia
Rome,F1,77,2023,1,2023_01_post.xlsx,2023-01-01,Italy
Rome,J1,79,2023,1,2023_01_post.xlsx,2023-01-01,Italy
Rome,M1,8,2023,1,2023_01_post.xlsx,2023-01-01,Italy
San Jose,F1,41,2023,1,2023_01_post.xlsx,2023-01-01,
San Jose,J1,21,2023,1,2023_01_post.xlsx,2023-01-01,
San Jose,M1,3,2023,1,2023_01_post.xlsx,2023-01-01,
San Salvador,F1,15,2023,1,2023_01_post.xlsx,2023-01-01,
San Salvador,J1,15,2023,1,2023_01_post.xlsx,2023-01-01,
San Salvador,M1,2,2023,1,2023_01_post.xlsx,2023-01-01,
Santiago,F1,95,2023,1,2023_01_post.xlsx,2023-01-01,Chile
Santiago,J1,37,2023,1,2023_01_post.xlsx,2023-01-01,Chile
Santiago,M1,2,2023,1,2023_01_post.xlsx,2023-01-01,Chile
Santo Domingo,F1,82,2023,1,2023_01_post.xlsx,2023-01-01,Dominican Republic
Santo Domingo,J1,29,2023,1,2023_01_post.xlsx,2023-01-01,Dominican Republic
Santo Domingo,M1,2,2023,1,2023_01_post.xlsx,2023-01-01,Dominican Republic
Sao Paulo,F1,222,2023,1,2023_01_post.xlsx,2023-01-01,Brazil
Sao Paulo,J1,731,2023,1,2023_01_post.xlsx,2023-01-01,Brazil
Sao Paulo,M1,6,2023,1,2023_01_post.xlsx,2023-01-01,Brazil
Sarajevo,F1,6,2023,1,2023_01_post.xlsx,2023-01-01,
Sarajevo,J1,3,2023,1,2023_01_post.xlsx,2023-01-01,
Seoul,F1,775,2023,1,2023_01_post.xlsx,2023-01-01,South Korea
Seoul,J1,891,2023,1,2023_01_post.xlsx,2023-01-01,South Korea
Seoul,M1,13,2023,1,2023_01_post.xlsx,2023-01-01,South Korea
Shanghai,F1,537,2023,1,2023_01_post.xlsx,2023-01-01,China
Shanghai,J1,195,2023,1,2023_01_post.xlsx,2023-01-01,China
Shanghai,M1,2,2023,1,2023_01_post.xlsx,2023-01-01,China
Shenyang,F1,49,2023,1,2023_01_post.xlsx,2023-01-01,China
Shenyang,J1,22,2023,1,2023_01_post.xlsx,2023-01-01,China
Singapore,F1,135,2023,1,2023_01_post.xlsx,2023-01-01,Singapore
Singapore,J1,42,2023,1,2023_01_post.xlsx,2023-01-01,Singapore
Singapore,M1,2,2023,1,2023_01_post.xlsx,2023-01-01,Singapore
Skopje,F1,5,2023,1,2023_01_post.xlsx,2023-01-01,
Skopje,J1,4,2023,1,2023_01_post.xlsx,2023-01-01,
Sofia,F1,7,2023,1,2023_01_post.xlsx,2023-01-01,Bulgaria
Sofia,J1,52,2023,1,2023_01_post.xlsx,2023-01-01,Bulgaria
Stockholm,F1,52,2023,1,2023_01_post.xlsx,2023-01-01,Sweden
Stockholm,J1,79,2023,1,2023_01_post.xlsx,2023-01-01,Sweden
Stockholm,M1,1,2023,1,2023_01_post.xlsx,2023-01-01,Sweden
Surabaya,F1,11,2023,1,2023_01_post.xlsx,2023-01-01,
Surabaya,J1,17,2023,1,2023_01_post.xlsx,2023-01-01,
Suva,F1,5,2023,1,2023_01_post.xlsx,2023-01-01,
Suva,J1,3,2023,1,2023_01_post.xlsx,2023-01-01,
Sydney,F1,25,2023,1,2023_01_post.xlsx,2023-01-01,Australia
Sydney,J1,68,2023,1,2023_01_post.xlsx,2023-01-01,Australia
Sydney,M1,3,2023,1,2023_01_post.xlsx,2023-01-01,Australia
Tallinn,F1,5,2023,1,2023_01_post.xlsx,2023-01-01,
Tallinn,J1,11,2023,1,2023_01_post.xlsx,2023-01-01,
Tallinn,M1,1,2023,1,2023_01_post.xlsx,2023-01-01,
Tashkent,F1,23,2023,1,2023_01_post.xlsx,2023-01-01,
Tashkent,J1,18,2023,1,2023_01_post.xlsx,2023-01-01,
Tbilisi,F1,26,2023,1,2023_01_post.xlsx,2023-01-01,
Tbilisi,J1,24,2023,1,2023_01_post.xlsx,2023-01-01,
Tbilisi,M1,1,2023,1,2023_01_post.xlsx,2023-01-01,
Tegucigalpa,F1,43,2023,1,2023_01_post.xlsx,2023-01-01,
Tegucigalpa,J1,47,2023,1,2023_01_post.xlsx,2023-01-01,
Tel Aviv,F1,30,2023,1,2023_01_post.xlsx,2023-01-01,Israel
Tel Aviv,J1,52,2023,1,2023_01_post.xlsx,2023-01-01,Israel
Tel Aviv,M1,1,2023,1,2023_01_post.xlsx,2023-01-01,Israel
Tijuana,F1,10,2023,1,2023_01_post.xlsx,2023-01-01,
Tijuana,J1,16,2023,1,2023_01_post.xlsx,2023-01-01,
Tirana,F1,27,2023,1,2023_01_post.xlsx,2023-01-01,
Tirana,J1,6,2023,1,2023_01_post.xlsx,2023-01-01,
Tokyo,F1,404,2023,1,2023_01_post.xlsx,2023-01-01,Japan
Tokyo,J1,134,2023,1,2023_01_post.xlsx,2023-01-01,Japan
Tokyo,M1,71,2023,1,2023_01_post.xlsx,2023-01-01,Japan
Toronto,F1,85,2023,1,2023_01_post.xlsx,2023-01-01,Canada
Toronto,J1,12,2023,1,2023_01_post.xlsx,2023-01-01,Canada
Tunis,F1,35,2023,1,2023_01_post.xlsx,2023-01-01,
Tunis,J1,23,2023,1,2023_01_post.xlsx,2023-01-01,
Ulaanbaatar,F1,55,2023,1,2023_01_post.xlsx,2023-01-01,Mongolia
Ulaanbaatar,J1,66,2023,1,2023_01_post.xlsx,2023-01-01,Mongolia
Ulaanbaatar,M1,1,2023,1,2023_01_post.xlsx,2023-01-01,Mongolia
Valletta,F1,3,2023,1,2023_01_post.xlsx,2023-01-01,
Vancouver,F1,109,2023,1,2023_01_post.xlsx,2023-01-01,Canada
Vancouver,J1,13,2023,1,2023_01_post.xlsx,2023-01-01,Canada
Vancouver,M1,1,2023,1,2023_01_post.xlsx,2023-01-01,Canada
Vienna,F1,10,2023,1,2023_01_post.xlsx,2023-01-01,Austria
Vienna,J1,79,2023,1,2023_01_post.xlsx,2023-01-01,Austria
Vienna,M1,1,2023,1,2023_01_post.xlsx,2023-01-01,Austria
Vientiane,F1,9,2023,1,2023_01_post.xlsx,2023-01-01,
Vientiane,J1,7,2023,1,2023_01_post.xlsx,2023-01-01,
Vilnius,F1,9,2023,1,2023_01_post.xlsx,2023-01-01,
Vilnius,J1,12,2023,1,2023_01_post.xlsx,2023-01-01,
Warsaw,F1,35,2023,1,2023_01_post.xlsx,2023-01-01,Poland
Warsaw,J1,114,2023,1,2023_01_post.xlsx,2023-01-01,Poland
Windhoek,F1,10,2023,1,2023_01_post.xlsx,2023-01-01,
Windhoek,J1,7,2023,1,2023_01_post.xlsx,2023-01-01,
Windhoek,M1,3,2023,1,2023_01_post.xlsx,2023-01-01,
Yaounde,F1,29,2023,1,2023_01_post.xlsx,2023-01-01,
Yaounde,J1,5,2023,1,2023_01_post.xlsx,2023-01-01,
Yerevan,F1,51,2023,1,2023_01_post.xlsx,2023-01-01,Armenia
Yerevan,J1,64,2023,1,2023_01_post.xlsx,2023-01-01,Armenia
Zagreb,F1,6,2023,1,2023_01_post.xlsx,2023-01-01,Croatia
Zagreb,J1,12,2023,1,2023_01_post.xlsx,2023-01-01,Croatia
Abidjan,F1,98,2023,2,2023_02_post.xlsx,2023-02-01,
Abidjan,J1,4,2023,2,2023_02_post.xlsx,2023-02-01,
Abu Dhabi,F1,26,2023,2,2023_02_post.xlsx,2023-02-01,United Arab Emirates
Abu Dhabi,J1,15,2023,2,2023_02_post.xlsx,2023-02-01,United Arab Emirates
Abu Dhabi,M1,2,2023,2,2023_02_post.xlsx,2023-02-01,United Arab Emirates
Abuja,F1,33,2023,2,2023_02_post.xlsx,2023-02-01,Nigeria
Abuja,J1,13,2023,2,2023_02_post.xlsx,2023-02-01,Nigeria
Abuja,M1,4,2023,2,2023_02_post.xlsx,2023-02-01,Nigeria
Accra,F1,25,2023,2,2023_02_post.xlsx,2023-02-01,Ghana
Accra,J1,23,2023,2,2023_02_post.xlsx,2023-02-01,Ghana
Addis Ababa,F1,25,2023,2,2023_02_post.xlsx,2023-02-01,
Addis Ababa,J1,8,2023,2,2023_02_post.xlsx,2023-02-01,
AIT Taipei,F1,163,2023,2,2023_02_post.xlsx,2023-02-01,Taiwan
AIT Taipei,J1,75,2023,2,2023_02_post.xlsx,2023-02-01,Taiwan
AIT Taipei,M1,3,2023,2,2023_02_post.xlsx,2023-02-01,Taiwan
Algiers,F1,17,2023,2,2023_02_post.xlsx,2023-02-01,
Algiers,J1,4,2023,2,2023_02_post.xlsx,2023-02-01,
Almaty,F1,29,2023,2,2023_02_post.xlsx,2023-02-01,Kazakhstan
Almaty,J1,21,2023,2,2023_02_post.xlsx,2023-02-01,Kazakhstan
Amman,F1,61,2023,2,2023_02_post.xlsx,2023-02-01,
Amman,J1,112,2023,2,2023_02_post.xlsx,2023-02-01,
Amman,M1,1,2023,2,2023_02_post.xlsx,2023-02-01,
Amsterdam,F1,15,2023,2,2023_02_post.xlsx,2023-02-01,Netherlands
Amsterdam,J1,79,2023,2,2023_02_post.xlsx,2023-02-01,Netherlands
Amsterdam,M1,1,2023,2,2023_02_post.xlsx,2023-02-01,Netherlands
Ankara,F1,30,2023,2,2023_02_post.xlsx,2023-02-01,Turkey
Ankara,J1,98,2023,2,2023_02_post.xlsx,2023-02-01,Turkey
Antananarivo,F1,4,2023,2,2023_02_post.xlsx,2023-02-01,
Antananarivo,J1,5,2023,2,2023_02_post.xlsx,2023-02-01,
Apia,J1,2,2023,2,2023_02_post.xlsx,2023-02-01,
Ashgabat,F1,14,2023,2,2023_02_post.xlsx,2023-02-01,
Astana,F1,14,2023,2,2023_02_post.xlsx,2023-02-01,Kazakhstan
Astana,J1,27,2023,2,2023_02_post.xlsx,2023-02-01,Kazakhstan
Asuncion,F1,5,2023,2,2023_02_post.xlsx,2023-02-01,
Asuncion,J1,5,2023,2,2023_02_post.xlsx,2023-02-01,
Athens,F1,7,2023,2,2023_02_post.xlsx,2023-02-01,
Athens,J1,23,2023,2,2023_02_post.xlsx,2023-02-01,
Athens,M1,2,2023,2,2023_02_post.xlsx,2023-02-01,
Auckland,F1,20,2023,2,2023_02_post.xlsx,2023-02-01,New Zealand
Auckland,J1,75,2023,2,2023_02_post.xlsx,2023-02-01,New Zealand
Auckland,M1,1,2023,2,2023_02_post.xlsx,2023-02-01,New Zealand
Baghdad,F1,5,2023,2,2023_02_post.xlsx,2023-02-01,
Baghdad,J1,4,2023,2,2023_02_post.xlsx,2023-02-01,
Baku,F1,4,2023,2,2023_02_post.xlsx,2023-02-01,
Baku,J1,16,2023,2,2023_02_post.xlsx,2023-02-01,
Bamako,F1,5,2023,2,2023_02_post.xlsx,2023-02-01,
Bamako,J1,5,2023,2,2023_02_post.xlsx,2023-02-01,
Bandar Seri Begawan,J1,10,2023,2,2023_02_post.xlsx,2023-02-01,
Bangkok,F1,32,2023,2,2023_02_post.xlsx,2023-02-01,Thailand
Bangkok,J1,1827,2023,2,2023_02_post.xlsx,2023-02-01,Thailand
Bangkok,M1,1,2023,2,2023_02_post.xlsx,2023-02-01,Thailand
Banjul,F1,3,2023,2,2023_02_post.xlsx,2023-02-01,
Banjul,J1,3,2023,2,2023_02_post.xlsx,2023-02-01,
Beijing,F1,313,2023,2,2023_02_post.xlsx,2023-02-01,China
Beijing,J1,113,2023,2,2023_02_post.xlsx,2023-02-01,China
Beijing,M1,7,2023,2,2023_02_post.xlsx,2023-02-01,China
Beirut,F1,9,2023,2,2023_02_post.xlsx,2023-02-01,
Beirut,J1,18,2023,2,2023_02_post.xlsx,2023-02-01,
Belfast,F1,5,2023,2,2023_02_post.xlsx,2023-02-01,United Kingdom
Belfast,J1,171,2023,2,2023_02_post.xlsx,2023-02-01,United Kingdom
Belgrade,F1,14,2023,2,2023_02_post.xlsx,2023-02-01,Serbia
Belgrade,J1,17,2023,2,2023_02_post.xlsx,2023-02-01,Serbia
Belmopan,F1,1,2023,2,2023_02_post.xlsx,2023-02-01,
Berlin,F1,32,2023,2,2023_02_post.xlsx,2023-02-01,Germany
Berlin,J1,207,2023,2,2023_02_post.xlsx,2023-02-01,Germany
Bern,F1,55,2023,2,2023_02_post.xlsx,2023-02-01,Switzerland
Bern,J1,107,2023,2,2023_02_post.xlsx,2023-02-01,Switzerland
Bern,M1,5,2023,2,2023_02_post.xlsx,2023-02-01,Switzerland
Bishkek,F1,4,2023,2,2023_02_post.xlsx,2023-02-01,
Bishkek,J1,8,2023,2,2023_02_post.xlsx,2023-02-01,
Bishkek,M1,1,2023,2,2023_02_post.xlsx,2023-02-01,
Bogota,F1,119,2023,2,2023_02_post.xlsx,2023-02-01,Colombia
Bogota,J1,728,2023,2,2023_02_post.xlsx,2023-02-01,Colombia
Bogota,M1,5,2023,2,2023_02_post.xlsx,2023-02-01,Colombia
Brasilia,F1,15,2023,2,2023_02_post.xlsx,2023-02-01,Brazil
Brasilia,J1,60,2023,2,2023_02_post.xlsx,2023-02-01,Brazil
Brasilia,M1,2,2023,2,2023_02_post.xlsx,2023-02-01,Brazil
Bratislava,F1,2,2023,2,2023_02_post.xlsx,2023-02-01,Slovakia
Bratislava,J1,15,2023,2,2023_02_post.xlsx,2023-02-01,Slovakia
Brazzaville,F1,7,2023,2,2023_02_post.xlsx,2023-02-01,
Brazzaville,J1,3,2023,2,2023_02_post.xlsx,2023-02-01,
Bridgetown,F1,23,2023,2,2023_02_post.xlsx,2023-02-01,
Bridgetown,J1,5,2023,2,2023_02_post.xlsx,2023-02-01,
Brussels,F1,10,2023,2,2023_02_post.xlsx,2023-02-01,Belgium
Brussels,J1,48,2023,2,2023_02_post.xlsx,2023-02-01,Belgium
Brussels,M1,4,2023,2,2023_02_post.xlsx,2023-02-01,Belgium
Bucharest,F1,3,2023,2,2023_02_post.xlsx,2023-02-01,Romania
Bucharest,J1,283,2023,2,2023_02_post.xlsx,2023-02-01,Romania
Bucharest,M1,1,2023,2,2023_02_post.xlsx,2023-02-01,Romania
Budapest,F1,5,2023,2,2023_02_post.xlsx,2023-02-01,Hungary
Budapest,J1,204,2023,2,2023_02_post.xlsx,2023-02-01,Hungary
Buenos Aires,F1,31,2023,2,2023_02_post.xlsx,2023-02-01,Argentina
Buenos Aires,J1,172,2023,2,2023_02_post.xlsx,2023-02-01,Argentina
Buenos Aires,M1,3,2023,2,2023_02_post.xlsx,2023-02-01,Argentina
Bujumbura,F1,1,2023,2,2023_02_post.xlsx,2023-02-01,
Cairo,F1,22,2023,2,2023_02_post.xlsx,2023-02-01,Egypt
Cairo,J1,87,2023,2,2023_02_post.xlsx,2023-02-01,Egypt
Cairo,M1,3,2023,2,2023_02_post.xlsx,2023-02-01,Egypt
Calgary,F1,10,2023,2,2023_02_post.xlsx,2023-02-01,
Calgary,J1,4,2023,2,2023_02_post.xlsx,2023-02-01,
Cape Town,F1,7,2023,2,2023_02_post.xlsx,2023-02-01,
Cape Town,J1,43,2023,2,2023_02_post.xlsx,2023-02-01,
Cape Town,M1,1,2023,2,2023_02_post.xlsx,2023-02-01,
Casablanca,F1,19,2023,2,2023_02_post.xlsx,2023-02-01,
Casablanca,J1,20,2023,2,2023_02_post.xlsx,2023-02-01,
Chennai,F1,67,2023,2,2023_02_post.xlsx,2023-02-01,India
Chennai,J1,101,2023,2,2023_02_post.xlsx,2023-02-01,India
Chiang Mai,F1,2,2023,2,2023_02_post.xlsx,2023-02-01,
Chiang Mai,J1,328,2023,2,2023_02_post.xlsx,2023-02-01,
Chisinau,F1,1,2023,2,2023_02_post.xlsx,2023-02-01,
Chisinau,J1,20,2023,2,2023_02_post.xlsx,2023-02-01,
Ciudad Juarez,F1,23,2023,2,2023_02_post.xlsx,2023-02-01,
Ciudad Juarez,J1,5,2023,2,2023_02_post.xlsx,2023-02-01,
Ciudad Juarez,M1,1,2023,2,2023_02_post.xlsx,2023-02-01,
Colombo,F1,8,2023,2,2023_02_post.xlsx,2023-02-01,
Colombo,J1,19,2023,2,2023_02_post.xlsx,2023-02-01,
Colombo,M1,2,2023,2,2023_02_post.xlsx,2023-02-01,
Conakry,J1,4,2023,2,2023_02_post.xlsx,2023-02-01,
Copenhagen,F1,5,2023,2,2023_02_post.xlsx,2023-02-01,Denmark
Copenhagen,J1,43,2023,2,2023_02_post.xlsx,2023-02-01,Denmark
Copenhagen,M1,1,2023,2,2023_02_post.xlsx,2023-02-01,Denmark
Cotonou,F1,13,2023,2,2023_02_post.xlsx,2023-02-01,
Cotonou,J1,1,2023,2,2023_02_post.xlsx,2023-02-01,
Curacao,F1,3,2023,2,2023_02_post.xlsx,2023-02-01,
Dakar,F1,18,2023,2,2023_02_post.xlsx,2023-02-01,
Dakar,J1,6,2023,2,2023_02_post.xlsx,2023-02-01,
Dakar,M1,1,2023,2,2023_02_post.xlsx,2023-02-01,
Dar es Salaam,F1,22,2023,2,2023_02_post.xlsx,2023-02-01,
Dar es Salaam,J1,22,2023,2,2023_02_post.xlsx,2023-02-01,
Dar es Salaam,M1,1,2023,2,2023_02_post.xlsx,2023-02-01,
Dhahran,F1,34,2023,2,2023_02_post.xlsx,2023-02-01,Saudi Arabia
Dhahran,J1,9,2023,2,2023_02_post.xlsx,2023-02-01,Saudi Arabia
Dhaka,F1,139,2023,2,2023_02_post.xlsx,2023-02-01,Bangladesh
Dhaka,J1,12,2023,2,2023_02_post.xlsx,2023-02-01,Bangladesh
Dhaka,M1,1,2023,2,2023_02_post.xlsx,2023-02-01,Bangladesh
Dili,J1,3,2023,2,2023_02_post.xlsx,2023-02-01,
Djibouti,F1,1,2023,2,2023_02_post.xlsx,2023-02-01,
Djibouti,J1,2,2023,2,2023_02_post.xlsx,2023-02-01,
Doha,F1,24,2023,2,2023_02_post.xlsx,2023-02-01,Qatar
Doha,J1,19,2023,2,2023_02_post.xlsx,2023-02-01,Qatar
Doha,M1,15,2023,2,2023_02_post.xlsx,2023-02-01,Qatar
Dubai,F1,33,2023,2,2023_02_post.xlsx,2023-02-01,United Arab Emirates
Dubai,J1,18,2023,2,2023_02_post.xlsx,2023-02-01,United Arab Emirates
Dubai,M1,1,2023,2,2023_02_post.xlsx,2023-02-01,United Arab Emirates
Dublin,F1,3,2023,2,2023_02_post.xlsx,2023-02-01,Ireland
Dublin,J1,215,2023,2,2023_02_post.xlsx,2023-02-01,Ireland
Dublin,M1,3,2023,2,2023_02_post.xlsx,2023-02-01,Ireland
Durban,F1,2,2023,2,2023_02_post.xlsx,2023-02-01,
Durban,J1,73,2023,2,2023_02_post.xlsx,2023-02-01,
Dushanbe,F1,3,2023,2,2023_02_post.xlsx,2023-02-01,
Dushanbe,J1,5,2023,2,2023_02_post.xlsx,2023-02-01,
Erbil,F1,2,2023,2,2023_02_post.xlsx,2023-02-01,
Florence,F1,7,2023,2,2023_02_post.xlsx,2023-02-01,Italy
Florence,J1,63,2023,2,2023_02_post.xlsx,2023-02-01,Italy
Florence,M1,1,2023,2,2023_02_post.xlsx,2023-02-01,Italy
Frankfurt,F1,53,2023,2,2023_02_post.xlsx,2023-02-01,Germany
Frankfurt,J1,344,2023,2,2023_02_post.xlsx,2023-02-01,Germany
Frankfurt,M1,2,2023,2,2023_02_post.xlsx,2023-02-01,Germany
Freetown,F1,7,2023,2,2023_02_post.xlsx,2023-02-01,
Freetown,J1,2,2023,2,2023_02_post.xlsx,2023-02-01,
Gaborone,F1,2,2023,2,2023_02_post.xlsx,2023-02-01,
Gaborone,J1,9,2023,2,2023_02_post.xlsx,2023-02-01,
Georgetown,F1,4,2023,2,2023_02_post.xlsx,2023-02-01,
Georgetown,J1,3,2023,2,2023_02_post.xlsx,2023-02-01,
Georgetown,M1,5,2023,2,2023_02_post.xlsx,2023-02-01,
Guadalajara,F1,38,2023,2,2023_02_post.xlsx,2023-02-01,Mexico
Guadalajara,J1,168,2023,2,2023_02_post.xlsx,2023-02-01,Mexico
Guadalajara,M1,3,2023,2,2023_02_post.xlsx,2023-02-01,Mexico
Guangzhou,F1,249,2023,2,2023_02_post.xlsx,2023-02-01,China
Guangzhou,J1,103,2023,2,2023_02_post.xlsx,2023-02-01,China
Guatemala City,F1,22,2023,2,2023_02_post.xlsx,2023-02-01,
Guatemala City,J1,18,2023,2,2023_02_post.xlsx,2023-02-01,
Guatemala City,M1,2,2023,2,2023_02_post.xlsx,2023-02-01,
Guayaquil,F1,17,2023,2,2023_02_post.xlsx,2023-02-01,Ecuador
Guayaquil,J1,372,2023,2,2023_02_post.xlsx,2023-02-01,Ecuador
Halifax,J1,1,2023,2,2023_02_post.xlsx,2023-02-01,
Hanoi,F1,72,2023,2,2023_02_post.xlsx,2023-02-01,Vietnam
Hanoi,J1,45,2023,2,2023_02_post.xlsx,2023-02-01,Vietnam
Hanoi,M1,5,2023,2,2023_02_post.xlsx,2023-02-01,Vietnam
Harare,F1,6,2023,2,2023_02_post.xlsx,2023-02-01,Zimbabwe
Harare,J1,13,2023,2,2023_02_post.xlsx,2023-02-01,Zimbabwe
Havana,F1,1,2023,2,2023_02_post.xlsx,2023-02-01,
Havana,J1,3,2023,2,2023_02_post.xlsx,2023-02-01,
Helsinki,F1,4,2023,2,2023_02_post.xlsx,2023-02-01,
Helsinki,J1,23,2023,2,2023_02_post.xlsx,2023-02-01,
Hermosillo,F1,7,2023,2,2023_02_post.xlsx,2023-02-01,
Hermosillo,J1,5,2023,2,2023_02_post.xlsx,2023-02-01,
Ho Chi Minh City,F1,137,2023,2,2023_02_post.xlsx,2023-02-01,Vietnam
Ho Chi Minh City,J1,12,2023,2,2023_02_post.xlsx,2023-02-01,Vietnam
Ho Chi Minh City,M1,7,2023,2,2023_02_post.xlsx,2023-02-01,Vietnam
Hong Kong,F1,76,2023,2,2023_02_post.xlsx,2023-02-01,Hong Kong
Hong Kong,J1,34,2023,2,2023_02_post.xlsx,2023-02-01,Hong Kong
Hyderabad,F1,62,2023,2,2023_02_post.xlsx,2023-02-01,India
Hyderabad,J1,91,2023,2,2023_02_post.xlsx,2023-02-01,India
Islamabad,F1,37,2023,2,2023_02_post.xlsx,2023-02-01,Pakistan
Islamabad,J1,85,2023,2,2023_02_post.xlsx,2023-02-01,Pakistan
Istanbul,F1,33,2023,2,2023_02_post.xlsx,2023-02-01,Turkey
Istanbul,J1,85,2023,2,2023_02_post.xlsx,2023-02-01,Turkey
Istanbul,M1,1,2023,2,2023_02_post.xlsx,2023-02-01,Turkey
Jakarta,F1,66,2023,2,2023_02_post.xlsx,2023-02-01,Indonesia
Jakarta,J1,150,2023,2,2023_02_post.xlsx,2023-02-01,Indonesia
Jakarta,M1,1,2023,2,2023_02_post.xlsx,2023-02-01,Indonesia
Jeddah,F1,61,2023,2,2023_02_post.xlsx,2023-02-01,Saudi Arabia
Jeddah,J1,11,2023,2,2023_02_post.xlsx,2023-02-01,Saudi Arabia
Jeddah,M1,31,2023,2,2023_02_post.xlsx,2023-02-01,Saudi Arabia
Jerusalem,F1,12,2023,2,2023_02_post.xlsx,2023-02-01,
Jerusalem,J1,18,2023,2,2023_02_post.xlsx,2023-02-01,
Johannesburg,F1,13,2023,2,2023_02_post.xlsx,2023-02-01,South Africa
Johannesburg,J1,144,2023,2,2023_02_post.xlsx,2023-02-01,South Africa
Johannesburg,M1,1,2023,2,2023_02_post.xlsx,2023-02-01,South Africa
Kampala,F1,14,2023,2,2023_02_post.xlsx,2023-02-01,
Kampala,J1,13,2023,2,2023_02_post.xlsx,2023-02-01,
Kampala,M1,2,2023,2,2023_02_post.xlsx,2023-02-01,
Karachi,F1,13,2023,2,2023_02_post.xlsx,2023-02-01,Pakistan
Karachi,J1,18,2023,2,2023_02_post.xlsx,2023-02-01,Pakistan
Kathmandu,F1,72,2023,2,2023_02_post.xlsx,2023-02-01,Nepal
Kathmandu,J1,43,2023,2,2023_02_post.xlsx,2023-02-01,Nepal
Kathmandu,M1,1,2023,2,2023_02_post.xlsx,2023-02-01,Nepal
Khartoum,J1,3,2023,2,2023_02_post.xlsx,2023-02-01,
Kigali,F1,6,2023,2,2023_02_post.xlsx,2023-02-01,
Kigali,J1,2,2023,2,2023_02_post.xlsx,2023-02-01,
Kingston,F1,16,2023,2,2023_02_post.xlsx,2023-02-01,Jamaica
Kingston,J1,705,2023,2,2023_02_post.xlsx,2023-02-01,Jamaica
Kinshasa,F1,40,2023,2,2023_02_post.xlsx,2023-02-01,
Kinshasa,J1,7,2023,2,2023_02_post.xlsx,2023-02-01,
Kolkata,F1,1,2023,2,2023_02_post.xlsx,2023-02-01,India
Kolkata,J1,5,2023,2,2023_02_post.xlsx,2023-02-01,India
Kolonia,J1,1,2023,2,2023_02_post.xlsx,2023-02-01,
Krakow,F1,2,2023,2,2023_02_post.xlsx,2023-02-01,Poland
Krakow,J1,31,2023,2,2023_02_post.xlsx,2023-02-01,Poland
